OBJECTID,STATE_NAME,ZONE_CODE,COUNT,AREA,Population,Year,Scenario,Pop_Type
340,Nevada,28,429680,29.838888886501771,235994.823208637420000,2070,ssp1,rural
341,New_Hampshire,29,38438,2.669305555342010,115291.541454715140000,2070,ssp1,rural
342,New_Jersey,30,29776,2.067777777612355,16905.351663632093000,2070,ssp1,rural
343,New_Mexico,31,444872,30.893888886417368,458430.251076094220000,2070,ssp1,rural
344,New_York,32,198329,13.772847221120390,629801.954307414590000,2070,ssp1,rural
345,North_Carolina,33,182524,12.675277776763751,501292.406391461260000,2070,ssp1,rural
346,North_Dakota,34,312792,21.721666664928929,239399.512695692680000,2070,ssp1,rural
347,Ohio,35,162922,11.314027776872653,471549.276255585250000,2070,ssp1,rural
348,Oklahoma,36,258456,17.948333331897462,880200.141076384350000,2070,ssp1,rural
349,Oregon,37,404343,28.079374997753643,521738.660213734260000,2070,ssp1,rural
350,Pennsylvania,38,180295,12.520486110109468,484095.329938007170000,2070,ssp1,rural
351,Puerto_Rico,39,10979,0.762430555494561,1017.719335112022200,2070,ssp1,rural
352,Rhode_Island,40,4368,0.303333333309067,2209.070789179881100,2070,ssp1,rural
353,South_Carolina,41,111907,7.771319443822737,370493.397457757850000,2070,ssp1,rural
354,South_Dakota,42,323617,22.473402775979899,351232.366258655970000,2070,ssp1,rural
355,Tennessee,43,156528,10.869999999130398,596957.601976754960000,2070,ssp1,rural
356,Texas,44,935887,64.992152772578393,2146452.224962960500000,2070,ssp1,rural
357,Utah,45,323156,22.441388887093574,274929.873388480800000,2070,ssp1,rural
358,Vermont,46,39563,2.747430555335761,187778.980986278620000,2070,ssp1,rural
359,Virginia,47,152101,10.562569443599436,594731.015027550280000,2070,ssp1,rural
360,Washington,48,299504,20.798888887224972,519003.383688818840000,2070,ssp1,rural
361,West_Virginia,49,93591,6.499374999480049,431663.706648044400000,2070,ssp1,rural
362,Wisconsin,50,235836,16.377499998689796,980971.710285780370000,2070,ssp1,rural
363,Wyoming,51,402060,27.920833331099658,157117.293822576200000,2070,ssp1,rural
364,Alaska,52,3955614,274.695416644690970,102361.060993858530000,2070,ssp1,rural
365,Alabama,1,185181,12.859791665637880,630549.937073447510000,2080,ssp1,rural
366,Arizona,2,415878,28.880416664356225,561533.586413708750000,2080,ssp1,rural
367,Arkansas,3,195457,13.573402776691902,751457.959525715090000,2080,ssp1,rural
368,California,4,595963,41.386319441133530,949199.268132437490000,2080,ssp1,rural
369,Colorado,5,403652,28.031388886646372,501902.123875022920000,2080,ssp1,rural
370,Connecticut,6,19993,1.388402777666705,7795.335043306142300,2080,ssp1,rural
371,Delaware,7,7681,0.533402777735105,2923.772743821582900,2080,ssp1,rural
372,DC,8,239,0.016597222220894,0.000000000000000,2080,ssp1,rural
373,Florida,9,191589,13.304791665602281,444612.324671585000000,2080,ssp1,rural
374,Georgia,10,210680,14.630555554385108,632260.180863049110000,2080,ssp1,rural
375,Hawaii,11,20752,1.441111110995822,53689.881303047470000,2080,ssp1,rural
376,Idaho,12,350686,24.353194442496182,338658.818288757470000,2080,ssp1,rural
377,Illinois,13,221664,15.393333332101863,894861.971275751010000,2080,ssp1,rural
378,Indiana,14,142134,9.870416665877031,370840.507471316610000,2080,ssp1,rural
379,Iowa,15,228140,15.843055554288107,922211.641684470930000,2080,ssp1,rural
380,Kansas,16,316313,21.966180553798257,615193.350581734910000,2080,ssp1,rural
381,Kentucky,17,153424,10.654444443592086,544484.737113094190000,2080,ssp1,rural
382,Louisiana,18,160534,11.148194443552587,516660.942374630480000,2080,ssp1,rural
383,Maine,19,138106,9.590694443677187,234536.995842166940000,2080,ssp1,rural
384,Maryland,20,38466,2.671249999786300,46574.879994181450000,2080,ssp1,rural
385,Massachusetts,21,32906,2.285138888706077,39928.282444935132000,2080,ssp1,rural
386,Michigan,22,243839,16.933263887534224,519903.252883180340000,2080,ssp1,rural
387,Minnesota,23,360809,25.056180553551055,956126.226489051010000,2080,ssp1,rural
388,Mississippi,24,170685,11.853124999051747,757003.060704057800000,2080,ssp1,rural
389,Missouri,25,267867,18.601874998511846,998158.967760862430000,2080,ssp1,rural
390,Montana,26,647405,44.958680551958849,383671.745235163720000,2080,ssp1,rural
391,Nebraska,27,311244,21.614166664937528,466499.663413840810000,2080,ssp1,rural
392,Nevada,28,429680,29.838888886501771,218562.392438096050000,2080,ssp1,rural
393,New_Hampshire,29,38438,2.669305555342010,94818.084309906699000,2080,ssp1,rural
394,New_Jersey,30,29776,2.067777777612355,13562.627121313271000,2080,ssp1,rural
395,New_Mexico,31,444872,30.893888886417368,420665.543367169680000,2080,ssp1,rural
396,New_York,32,198329,13.772847221120390,475409.590411715500000,2080,ssp1,rural
397,North_Carolina,33,182524,12.675277776763751,353216.632468491620000,2080,ssp1,rural
398,North_Dakota,34,312792,21.721666664928929,230261.999484089090000,2080,ssp1,rural
399,Ohio,35,162922,11.314027776872653,270283.796334426090000,2080,ssp1,rural
400,Oklahoma,36,258456,17.948333331897462,777203.633811105040000,2080,ssp1,rural
401,Oregon,37,404343,28.079374997753643,473814.646511142200000,2080,ssp1,rural
402,Pennsylvania,38,180295,12.520486110109468,335989.450541898430000,2080,ssp1,rural
403,Puerto_Rico,39,10979,0.762430555494561,750.745828790590170,2080,ssp1,rural
404,Rhode_Island,40,4368,0.303333333309067,2020.339973687761800,2080,ssp1,rural
405,South_Carolina,41,111907,7.771319443822737,273244.528967975110000,2080,ssp1,rural
406,South_Dakota,42,323617,22.473402775979899,331869.062861408690000,2080,ssp1,rural
407,Tennessee,43,156528,10.869999999130398,444743.763178618680000,2080,ssp1,rural
408,Texas,44,935887,64.992152772578393,1871852.219755738500000,2080,ssp1,rural
409,Utah,45,323156,22.441388887093574,260005.619377661900000,2080,ssp1,rural
410,Vermont,46,39563,2.747430555335761,153487.306318260380000,2080,ssp1,rural
411,Virginia,47,152101,10.562569443599436,461476.469269273100000,2080,ssp1,rural
412,Washington,48,299504,20.798888887224972,465907.103299994430000,2080,ssp1,rural
413,West_Virginia,49,93591,6.499374999480049,352627.514334851990000,2080,ssp1,rural
414,Wisconsin,50,235836,16.377499998689796,855224.641172848640000,2080,ssp1,rural
415,Wyoming,51,402060,27.920833331099658,144821.561979570830000,2080,ssp1,rural
416,Alaska,52,3955614,274.695416644690970,95209.301258862703000,2080,ssp1,rural
417,Alabama,1,185181,12.859791665637880,524721.635707737880000,2090,ssp1,rural
418,Arizona,2,415878,28.880416664356225,497019.848713804560000,2090,ssp1,rural
419,Arkansas,3,195457,13.573402776691902,647532.318184189030000,2090,ssp1,rural
420,California,4,595963,41.386319441133530,803854.069035925090000,2090,ssp1,rural
421,Colorado,5,403652,28.031388886646372,461073.797594292090000,2090,ssp1,rural
422,Connecticut,6,19993,1.388402777666705,5553.807590980839400,2090,ssp1,rural
423,Delaware,7,7681,0.533402777735105,2000.221638871799100,2090,ssp1,rural
424,DC,8,239,0.016597222220894,0.000000000000000,2090,ssp1,rural
425,Florida,9,191589,13.304791665602281,355048.811598780680000,2090,ssp1,rural
426,Georgia,10,210680,14.630555554385108,486752.933819643920000,2090,ssp1,rural
427,Hawaii,11,20752,1.441111110995822,39312.280811316930000,2090,ssp1,rural
428,Idaho,12,350686,24.353194442496182,310176.969688124490000,2090,ssp1,rural
429,Illinois,13,221664,15.393333332101863,738603.313518861430000,2090,ssp1,rural
430,Indiana,14,142134,9.870416665877031,246729.537874943370000,2090,ssp1,rural
431,Iowa,15,228140,15.843055554288107,840133.277102046760000,2090,ssp1,rural
432,Kansas,16,316313,21.966180553798257,547945.056925828570000,2090,ssp1,rural
433,Kentucky,17,153424,10.654444443592086,351654.741265402180000,2090,ssp1,rural
434,Louisiana,18,160534,11.148194443552587,426749.655721169840000,2090,ssp1,rural
435,Maine,19,138106,9.590694443677187,192854.392240432760000,2090,ssp1,rural
436,Maryland,20,38466,2.671249999786300,31707.460073937182000,2090,ssp1,rural
437,Massachusetts,21,32906,2.285138888706077,31257.813529171835000,2090,ssp1,rural
438,Michigan,22,243839,16.933263887534224,428743.351744235380000,2090,ssp1,rural
439,Minnesota,23,360809,25.056180553551055,860275.381660469110000,2090,ssp1,rural
440,Mississippi,24,170685,11.853124999051747,573873.110589796910000,2090,ssp1,rural
441,Missouri,25,267867,18.601874998511846,847189.283800030360000,2090,ssp1,rural
442,Montana,26,647405,44.958680551958849,358462.563960085160000,2090,ssp1,rural
443,Nebraska,27,311244,21.614166664937528,436614.735709096770000,2090,ssp1,rural
444,Nevada,28,429680,29.838888886501771,190954.771586722810000,2090,ssp1,rural
445,New_Hampshire,29,38438,2.669305555342010,65969.151351085020000,2090,ssp1,rural
446,New_Jersey,30,29776,2.067777777612355,10810.954075435377000,2090,ssp1,rural
447,New_Mexico,31,444872,30.893888886417368,381742.335432833350000,2090,ssp1,rural
448,New_York,32,198329,13.772847221120390,335693.658073818830000,2090,ssp1,rural
449,North_Carolina,33,182524,12.675277776763751,233668.618417104650000,2090,ssp1,rural
450,North_Dakota,34,312792,21.721666664928929,214486.977967417450000,2090,ssp1,rural
451,Ohio,35,162922,11.314027776872653,149352.456749500470000,2090,ssp1,rural
452,Oklahoma,36,258456,17.948333331897462,664766.490319077390000,2090,ssp1,rural
453,Oregon,37,404343,28.079374997753643,434383.012250346950000,2090,ssp1,rural
454,Pennsylvania,38,180295,12.520486110109468,227695.400235265090000,2090,ssp1,rural
455,Puerto_Rico,39,10979,0.762430555494561,559.753883652039800,2090,ssp1,rural
456,Rhode_Island,40,4368,0.303333333309067,1822.734446101516400,2090,ssp1,rural
457,South_Carolina,41,111907,7.771319443822737,192812.878835494660000,2090,ssp1,rural
458,South_Dakota,42,323617,22.473402775979899,305521.721595617540000,2090,ssp1,rural
459,Tennessee,43,156528,10.869999999130398,304577.420340425980000,2090,ssp1,rural
460,Texas,44,935887,64.992152772578393,1576672.350131491000000,2090,ssp1,rural
461,Utah,45,323156,22.441388887093574,237718.387022093140000,2090,ssp1,rural
462,Vermont,46,39563,2.747430555335761,123944.452318751440000,2090,ssp1,rural
463,Virginia,47,152101,10.562569443599436,351184.458296581060000,2090,ssp1,rural
464,Washington,48,299504,20.798888887224972,415809.968666250700000,2090,ssp1,rural
465,West_Virginia,49,93591,6.499374999480049,286775.523984253870000,2090,ssp1,rural
466,Wisconsin,50,235836,16.377499998689796,702547.098150283560000,2090,ssp1,rural
467,Wyoming,51,402060,27.920833331099658,132815.652590725250000,2090,ssp1,rural
468,Alaska,52,3955614,274.695416644690970,85542.855304643934000,2090,ssp1,rural
469,Alabama,1,185181,12.859791665637880,403944.748774586070000,2100,ssp1,rural
470,Arizona,2,415878,28.880416664356225,446550.220496071560000,2100,ssp1,rural
471,Arkansas,3,195457,13.573402776691902,531195.626563721340000,2100,ssp1,rural
472,California,4,595963,41.386319441133530,658581.758920903780000,2100,ssp1,rural
473,Colorado,5,403652,28.031388886646372,407716.811563978380000,2100,ssp1,rural
474,Connecticut,6,19993,1.388402777666705,2848.337934012146400,2100,ssp1,rural
475,Delaware,7,7681,0.533402777735105,1359.993153689328000,2100,ssp1,rural
476,DC,8,239,0.016597222220894,0.000000000000000,2100,ssp1,rural
477,Florida,9,191589,13.304791665602281,274554.138566329090000,2100,ssp1,rural
478,Georgia,10,210680,14.630555554385108,355387.012488707780000,2100,ssp1,rural
479,Hawaii,11,20752,1.441111110995822,31376.796086954120000,2100,ssp1,rural
480,Idaho,12,350686,24.353194442496182,280619.415700886280000,2100,ssp1,rural
481,Illinois,13,221664,15.393333332101863,596762.488014457050000,2100,ssp1,rural
482,Indiana,14,142134,9.870416665877031,157950.488627845600000,2100,ssp1,rural
483,Iowa,15,228140,15.843055554288107,739308.692473558240000,2100,ssp1,rural
484,Kansas,16,316313,21.966180553798257,483744.238820582920000,2100,ssp1,rural
485,Kentucky,17,153424,10.654444443592086,209161.241310653280000,2100,ssp1,rural
486,Louisiana,18,160534,11.148194443552587,356774.663764899310000,2100,ssp1,rural
487,Maine,19,138106,9.590694443677187,150349.483284849380000,2100,ssp1,rural
488,Maryland,20,38466,2.671249999786300,22170.683931090243000,2100,ssp1,rural
489,Massachusetts,21,32906,2.285138888706077,13727.358890608486000,2100,ssp1,rural
490,Michigan,22,243839,16.933263887534224,332722.410618036170000,2100,ssp1,rural
491,Minnesota,23,360809,25.056180553551055,738794.708044756670000,2100,ssp1,rural
492,Mississippi,24,170685,11.853124999051747,426527.845718497240000,2100,ssp1,rural
493,Missouri,25,267867,18.601874998511846,688388.786341515600000,2100,ssp1,rural
494,Montana,26,647405,44.958680551958849,328583.831690461840000,2100,ssp1,rural
495,Nebraska,27,311244,21.614166664937528,393676.021385046300000,2100,ssp1,rural
496,Nevada,28,429680,29.838888886501771,177205.563439606860000,2100,ssp1,rural
497,New_Hampshire,29,38438,2.669305555342010,49548.996682569632000,2100,ssp1,rural
498,New_Jersey,30,29776,2.067777777612355,7445.193403351099700,2100,ssp1,rural
499,New_Mexico,31,444872,30.893888886417368,348921.111639346750000,2100,ssp1,rural
500,New_York,32,198329,13.772847221120390,235317.434000517420000,2100,ssp1,rural
501,North_Carolina,33,182524,12.675277776763751,159733.632510130060000,2100,ssp1,rural
502,North_Dakota,34,312792,21.721666664928929,199831.976790737130000,2100,ssp1,rural
503,Ohio,35,162922,11.314027776872653,74385.368549947569000,2100,ssp1,rural
504,Oklahoma,36,258456,17.948333331897462,550310.949357701930000,2100,ssp1,rural
505,Oregon,37,404343,28.079374997753643,378905.455906820600000,2100,ssp1,rural
506,Pennsylvania,38,180295,12.520486110109468,154143.034655820870000,2100,ssp1,rural
507,Puerto_Rico,39,10979,0.762430555494561,403.211486883286850,2100,ssp1,rural
508,Rhode_Island,40,4368,0.303333333309067,1034.451797587447800,2100,ssp1,rural
509,South_Carolina,41,111907,7.771319443822737,118323.436082784650000,2100,ssp1,rural
510,South_Dakota,42,323617,22.473402775979899,283064.318185747720000,2100,ssp1,rural
511,Tennessee,43,156528,10.869999999130398,202821.336338185040000,2100,ssp1,rural
512,Texas,44,935887,64.992152772578393,1346341.853648181100000,2100,ssp1,rural
513,Utah,45,323156,22.441388887093574,218071.235496947310000,2100,ssp1,rural
514,Vermont,46,39563,2.747430555335761,96112.021929290539000,2100,ssp1,rural
515,Virginia,47,152101,10.562569443599436,224723.718957872740000,2100,ssp1,rural
516,Washington,48,299504,20.798888887224972,359268.043695349250000,2100,ssp1,rural
517,West_Virginia,49,93591,6.499374999480049,193325.753330977600000,2100,ssp1,rural
518,Wisconsin,50,235836,16.377499998689796,559202.653516426330000,2100,ssp1,rural
519,Wyoming,51,402060,27.920833331099658,123791.033769348870000,2100,ssp1,rural
520,Alaska,52,3955614,274.695416644690970,77956.341167686784000,2100,ssp1,rural
521,Alabama,1,185181,12.859791665637880,4878787.165613694100000,2010,ssp1,total
522,Arizona,2,415878,28.880416664356225,5635914.495894089300000,2010,ssp1,total
523,Arkansas,3,195457,13.573402776691902,2926506.604859647300000,2010,ssp1,total
524,California,4,595963,41.386319441133530,37374700.934957869000000,2010,ssp1,total
525,Colorado,5,403652,28.031388886646372,4744153.005804862800000,2010,ssp1,total
526,Connecticut,6,19993,1.388402777666705,3735132.374326763200000,2010,ssp1,total
527,Delaware,7,7681,0.533402777735105,849340.801861044600000,2010,ssp1,total
528,DC,8,239,0.016597222220894,622313.941764026880000,2010,ssp1,total
529,Florida,9,191589,13.304791665602281,17311123.336818762000000,2010,ssp1,total
530,Georgia,10,210680,14.630555554385108,9045275.583648651800000,2010,ssp1,total
531,Hawaii,11,20752,1.441111110995822,1288896.228894538500000,2010,ssp1,total
532,Idaho,12,350686,24.353194442496182,1416593.202928212900000,2010,ssp1,total
533,Illinois,13,221664,15.393333332101863,13703820.888102859000000,2010,ssp1,total
534,Indiana,14,142134,9.870416665877031,6707959.313974791200000,2010,ssp1,total
535,Iowa,15,228140,15.843055554288107,3206301.565193063600000,2010,ssp1,total
536,Kansas,16,316313,21.966180553798257,2946535.914996159300000,2010,ssp1,total
537,Kentucky,17,153424,10.654444443592086,4432437.622098316400000,2010,ssp1,total
538,Louisiana,18,160534,11.148194443552587,4897426.394041745000000,2010,ssp1,total
539,Maine,19,138106,9.590694443677187,1370541.858240800900000,2010,ssp1,total
540,Maryland,20,38466,2.671249999786300,5818841.287596428800000,2010,ssp1,total
541,Massachusetts,21,32906,2.285138888706077,6943118.250830176300000,2010,ssp1,total
542,Michigan,22,243839,16.933263887534224,10914199.951373376000000,2010,ssp1,total
543,Minnesota,23,360809,25.056180553551055,5397039.549095820600000,2010,ssp1,total
544,Mississippi,24,170685,11.853124999051747,3109745.285993455000000,2010,ssp1,total
545,Missouri,25,267867,18.601874998511846,6185218.925156211500000,2010,ssp1,total
546,Montana,26,647405,44.958680551958849,971682.155800328820000,2010,ssp1,total
547,Nebraska,27,311244,21.614166664937528,1886612.927428947800000,2010,ssp1,total
548,Nevada,28,429680,29.838888886501771,2202124.666046071800000,2010,ssp1,total
549,New_Hampshire,29,38438,2.669305555342010,1356665.555938934700000,2010,ssp1,total
550,New_Jersey,30,29776,2.067777777612355,9232098.272805763400000,2010,ssp1,total
551,New_Mexico,31,444872,30.893888886417368,1999787.618459094300000,2010,ssp1,total
552,New_York,32,198329,13.772847221120390,20684454.833736364000000,2010,ssp1,total
553,North_Carolina,33,182524,12.675277776763751,8819346.061299338900000,2010,ssp1,total
554,North_Dakota,34,312792,21.721666664928929,690170.760242107210000,2010,ssp1,total
555,Ohio,35,162922,11.314027776872653,12496685.239620052000000,2010,ssp1,total
556,Oklahoma,36,258456,17.948333331897462,3799139.954948918000000,2010,ssp1,total
557,Oregon,37,404343,28.079374997753643,3759209.533291313300000,2010,ssp1,total
558,Pennsylvania,38,180295,12.520486110109468,13555316.939599294000000,2010,ssp1,total
559,Puerto_Rico,39,10979,0.762430555494561,3688679.659887790700000,2010,ssp1,total
